quote_id,product,product_model,kw,qty,current_gmr_pct,recommended_gmr_pct,delta_gmr_pct_point,unit_price,recommended_unit_price,delta_unit_price,subtotal_price,recommended_subtotal_price,delta_subtotal_price,estimated_cost,estimated_gross_profit,recommended_estimated_gross_profit,current_predicted_win_probability_pct,recommended_predicted_win_probability_pct,delta_predicted_win_probability_pct_point,current_expected_profit,recommended_expected_profit,delta_expected_profit,avg_competitor_price,price_gap_avg_competitor_pct,recommended_price_gap_avg_competitor_pct,convert_to_order,success,row_id,gross_margin_rate,energy_grant_amount,current_predicted_win_probability,recommended_gmr,recommended_predicted_win_probability,higher_than_avg_competitor,is_lower_than_competitor,recommendation_objective,min_win_prob_constraint,used_fallback_because_no_candidate_met_min_win_prob,delta_gmr,delta_predicted_win_probability
Q-21328,N1,N1,75.0,1,34.28,50.0,15.72,678600.0,891951.84,213351.83999999997,678600.0,891951.8400000001,213351.84000000008,445975.92000000004,232624.08,445975.92000000004,5.28,84.45,79.17,12284.056079292306,376636.3439944218,364352.2879151295,830000.0,-18.24096385542169,7.464077108433731,1,0,2462,0.3428,375000,0.052806468183742225,0.5,0.8445217042086528,1,0,expected_profit,0.0,False,0.1572,0.7917152360249106
Q-21332,N1,N1,75.0,1,34.28,50.0,15.72,678600.0,891951.84,213351.83999999997,678600.0,891951.8400000001,213351.84000000008,445975.92000000004,232624.08,445975.92000000004,5.28,84.45,79.17,12284.056079292306,376636.3439944218,364352.2879151295,830000.0,-18.24096385542169,7.464077108433731,1,0,2463,0.3428,375000,0.052806468183742225,0.5,0.8445217042086528,1,0,expected_profit,0.0,False,0.1572,0.7917152360249106
Q-21334,N1,N1,75.0,1,32.99,50.0,17.01,665236.8,891550.35936,226313.55935999996,665236.8,891550.35936,226313.55935999996,445775.17968,219461.62032000005,445775.17968,77.21,89.2,11.99,169449.32967586932,397640.670764296,228191.3410884267,830000.0,-19.850987951807223,7.415705946987952,0,1,2464,0.3299,375000,0.7721137273514744,0.5,0.8920206617374763,1,0,expected_profit,0.0,False,0.17009999999999997,0.11990693438600186
Q-21335,H1,H1,37.0,3,37.9,50.0,12.1,361584.0,449087.328,87503.32799999998,1084752.0,1347261.984,262509.98399999994,673630.992,411121.00800000003,673630.992,12.08,84.57,72.49,49656.969442796486,569710.3096232058,520053.3401804093,360000.0,0.44,24.74647999999999,1,0,2465,0.379,222000,0.12078431526611864,0.5,0.8457305503889373,1,0,expected_profit,0.0,False,0.121,0.7249462351228186
Q-21335,I1,I1,22.0,5,37.9,50.0,12.1,252720.0,313878.24,61158.23999999999,1263600.0,1569391.2,305791.19999999995,784695.6,478904.4,784695.6,2.92,59.18,56.26,13963.600156143826,464370.28503686545,450406.6848807216,240000.0,5.3,30.7826,1,0,2466,0.379,132000,0.02915738539078744,0.5,0.5917839797201175,1,0,expected_profit,0.0,False,0.121,0.56262659432933
Q-21335,N1,N1,75.0,1,37.9,55.0,17.1,647280.0,893246.4,245966.40000000002,647280.0,893246.4000000001,245966.40000000014,401960.88,245319.12,491285.52000000014,6.61,98.46,91.85,16221.741891456142,483721.3535049315,467499.61161347537,830000.0,-22.014457831325302,7.620048192771087,1,0,2467,0.379,375000,0.06612506147688832,0.55,0.9846033188703208,1,0,expected_profit,0.0,False,0.17100000000000004,0.9184782573934325
Q-21377,S,S,110.0,1,36.42,40.0,3.58,1615950.0,1712368.35,96418.3500000001,1615950.0,1712368.35,96418.3500000001,1027421.01,588528.99,684947.3400000001,7.78,83.15,75.37,45780.71335111091,569506.9903388049,523726.276987694,1880000.0,-14.045212765957446,-8.91657712765957,1,0,2468,0.3642,528000,0.0777883742840109,0.4,0.8314609855099296,0,1,expected_profit,0.0,False,0.0358,0.7536726112259188
Q-21389,A1,A1,15.0,1,29.02,40.0,10.98,225990.0,267346.17,41356.169999999984,225990.0,267346.17,41356.169999999984,160407.702,65582.29800000001,106938.468,21.66,88.23,66.57,14206.905313697202,94354.84047682515,80147.93516312794,170000.0,32.935294117647054,57.262452941176456,0,1,2469,0.2902,90000,0.21662713486644214,0.4,0.8823283355511055,1,0,expected_profit,0.0,False,0.10980000000000001,0.6657012006846633
Q-21413,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,2470,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
Q-21423,F1,Other,200.0,1,64.14,30.0,-34.14,4600000.0,2356514.285714286,-2243485.714285714,4600000.0,2356514.285714286,-2243485.714285714,1649560.0,2950440.0,706954.2857142858,0.29,89.59,89.3,8654.708918872135,633377.052155649,624722.3432367769,2000000.0,130.0,17.825714285714295,1,0,2471,0.6414,960000,0.002933362115098811,0.3,0.8959236331889601,1,0,expected_profit,0.0,False,-0.3414,0.8929902710738613
Q-21431,I1,I1,22.0,1,38.18,50.0,11.82,261144.0,322878.4416,61734.44160000002,261144.0,322878.4416,61734.44160000002,161439.2208,99704.77919999999,161439.2208,2.16,65.54,63.37,2157.2798547702223,105800.79183337926,103643.51197860904,240000.0,8.81,34.53268400000001,1,0,2472,0.3818,132000,0.021636674511287843,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.11820000000000003,0.6337232269370179
Q-21443,I1,I1,22.0,1,40.11,50.0,9.89,269568.0,322888.5504,53320.55040000001,269568.0,322888.5504,53320.55040000001,161444.2752,108123.7248,161444.2752,1.48,65.54,64.05,1602.880948060267,105804.10428446514,104201.22333640487,240000.0,12.32,34.536896000000006,1,0,2473,0.4011,132000,0.01482450730424954,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.09889999999999999,0.6405353941440561
Q-21445,I1,I1,22.0,1,40.11,50.0,9.89,269568.0,322888.5504,53320.55040000001,269568.0,322888.5504,53320.55040000001,161444.2752,108123.7248,161444.2752,1.48,65.54,64.05,1602.880948060267,105804.10428446514,104201.22333640487,240000.0,12.32,34.536896000000006,1,0,2474,0.4011,132000,0.01482450730424954,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.09889999999999999,0.6405353941440561
Q-21447,I1,I1,22.0,1,61.91,50.0,-11.91,421200.0,320870.16000000003,-100329.83999999997,421200.0,320870.16000000003,-100329.83999999997,160435.08000000002,260764.91999999998,160435.08000000002,0.01,55.71,55.7,27.030295123065926,89376.19369830555,89349.16340318248,240000.0,75.5,33.69590000000001,1,0,2475,0.6191,132000,0.00010365771255990233,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.11909999999999998,0.5569826958349656
Q-21449,O1,O1,75.0,2,22.08,45.0,22.92,594349.2,842030.7211636362,247681.52116363624,1188698.4,1684061.4423272724,495363.0423272725,926233.7932799999,262464.60672,757827.6490472726,99.54,97.53,-2.01,261261.95825234332,739129.768868418,477867.8106160746,830000.0,-28.391662650602417,1.449484477546529,0,1,2476,0.2208,375000,0.9954178642115367,0.45,0.9753270018554201,1,0,expected_profit,0.0,False,0.22920000000000001,-0.020090862356116568
Q-21455,A1,A1,15.0,1,55.99,40.0,-15.99,364500.0,267360.75,-97139.25,364500.0,267360.75,-97139.25,160416.44999999998,204083.55000000002,106944.3,0.18,78.25,78.07,369.4422322365369,83683.79555593422,83314.35332369768,170000.0,114.41176470588235,57.27102941176471,1,0,2477,0.5599000000000001,90000,0.001810249930660932,0.4,0.7824988854565809,1,0,expected_profit,0.0,False,-0.15990000000000004,0.7806886355259199
Q-21458,W,W,11.0,1,48.61,20.0,-28.61,176900.0,113636.13750000001,-63263.86249999999,176900.0,113636.1375,-63263.8625,90908.91,85991.09,22727.2275,1.41,91.85,90.44,1213.1663216765096,20875.907057752367,19662.74073607586,,,,1,0,2478,0.4861,66000,0.014108046795040156,0.2,0.9185417384391635,0,0,expected_profit,0.0,False,-0.28609999999999997,0.9044336916441233
Q-21466,W,W,11.0,1,18.43,40.0,21.57,182700.0,248380.65000000002,65680.65000000002,182700.0,248380.65000000002,65680.65000000002,149028.39,33671.61,99352.26000000001,1.16,43.17,42.02,389.61791596094446,42894.95910929688,42505.34119333593,,,,1,0,2479,0.1843,66000,0.01157111037936542,0.4,0.43174618382407076,0,0,expected_profit,0.0,False,0.21570000000000003,0.42017507344470534
Q-21478,A1,A1,15.0,1,32.3,40.0,7.7,236925.0,267330.37500000006,30405.37500000006,236925.0,267330.37500000006,30405.37500000006,160398.22500000003,76526.77499999998,106932.15000000002,9.1,87.47,78.38,6960.209713960868,93534.85579143111,86574.64607747024,170000.0,39.36764705882353,57.253161764705915,1,0,2480,0.3229999999999999,90000,0.09095130056063214,0.4,0.8747121963921148,1,0,expected_profit,0.0,False,0.07700000000000012,0.7837608958314827
Q-21486,A1,A1,15.0,1,26.66,40.0,13.34,218700.0,267324.30000000005,48624.30000000005,218700.0,267324.30000000005,48624.30000000005,160394.58000000002,58305.42,106929.72000000003,20.61,89.59,68.98,12015.126207685102,95795.2986775227,83780.1724698376,170000.0,28.647058823529413,57.24958823529415,1,0,2481,0.2666,90000,0.2060722006236316,0.4,0.895871593767595,1,0,expected_profit,0.0,False,0.13340000000000002,0.6897993931439633
Q-21494,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2482,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21495,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2483,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21496,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2484,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21497,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2485,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21499,Q,Q,7.5,1,4.47,30.0,25.53,156000.0,212895.42857142858,56895.42857142858,156000.0,212895.42857142858,56895.42857142858,149026.8,6973.2,63868.62857142857,0.88,72.64,71.76,61.35115186337031,46391.849034276056,46330.49788241269,130000.0,20.0,63.765714285714296,1,0,2486,0.0447,45000,0.008798134552769218,0.3,0.7263636322234935,1,0,expected_profit,0.0,False,0.25529999999999997,0.7175654976707243
Q-21516,D,Other,110.0,2,18.69,45.0,26.31,1205838.0,1782667.0505454545,576829.0505454545,2411676.0,3565334.101090909,1153658.101090909,1960933.7556,450742.2444,1604400.3454909092,71.64,88.15,16.51,322924.52940978156,1414250.1682144653,1091325.6388046837,,,,0,1,2487,0.1869,451000,0.7164283654833342,0.45,0.8814820890491254,0,0,expected_profit,0.0,False,0.2631,0.16505372356579118
Q-21516,T,Other,110.0,1,18.69,35.0,16.31,1431270.0,1790408.6723076925,359138.67230769247,1431270.0,1790408.6723076925,359138.67230769247,1163765.637,267504.363,626643.0353076924,70.71,87.39,16.68,189144.5634111274,547623.9040308193,358479.3406196919,1880000.0,-23.868617021276595,-4.765496153846145,0,1,2488,0.1869,528000,0.7070709475161996,0.35,0.8739008864303849,0,1,expected_profit,0.0,False,0.16309999999999997,0.1668299389141853
Q-21516,T,Other,110.0,2,18.69,35.0,16.31,1431270.0,1790408.6723076925,359138.67230769247,2862540.0,3580817.344615385,718277.3446153849,2327531.274,535008.726,1253286.0706153847,74.22,94.15,19.93,397091.7599371055,1179931.0159534034,782839.256016298,1880000.0,-23.868617021276595,-4.765496153846145,0,1,2489,0.1869,528000,0.7422154829248626,0.35,0.9414698237043656,0,1,expected_profit,0.0,False,0.16309999999999997,0.199254340779503
Q-21520,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,2490,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
Q-21527,W,W,11.0,1,20.94,40.0,19.06,188500.0,248380.1666666667,59880.166666666686,188500.0,248380.1666666667,59880.166666666686,149028.1,39471.9,99352.06666666668,1.83,57.55,55.71,723.8422398466595,57174.866679718856,56451.0244398722,,,,1,0,2491,0.2094,66000,0.01833816562786842,0.4,0.5754773765456197,0,0,expected_profit,0.0,False,0.19060000000000002,0.5571392109177513
Q-21547,I1,I1,22.0,1,61.67,55.0,-6.67,256932.0,218848.96800000002,-38083.03199999998,256932.0,218848.96800000002,-38083.03199999998,98482.0356,158449.9644,120366.93240000002,0.14,90.54,90.39,223.6087748011864,108975.4337828701,108751.8250080689,240000.0,7.055,-8.81292999999999,1,0,2492,0.6167,132000,0.0014112264123751763,0.55,0.9053602315021703,0,1,expected_profit,0.0,False,-0.06669999999999998,0.9039490050897951
Q-21553,P1,P1,75.0,1,32.58,15.0,-17.58,1134445.0,899815.0811764707,-234629.91882352927,1134445.0,899815.0811764706,-234629.91882352938,764842.819,369602.181,134972.2621764706,2.79,85.75,82.96,10310.293870645603,115741.26981920458,105430.97594855897,,,,1,0,2493,0.3258,247500,0.027895652138063554,0.15,0.8575189298366926,0,0,expected_profit,0.0,False,-0.17579999999999998,0.8296232776986291
Q-21556,I1,I1,22.0,1,40.48,50.0,9.52,269568.0,320893.7472,51325.74719999998,269568.0,320893.7472,51325.74719999998,160446.8736,109121.1264,160446.8736,0.99,55.71,54.72,1081.990978332076,89382.76375192474,88300.77277359266,240000.0,12.32,33.70572799999999,1,0,2494,0.4048,132000,0.009915504119393658,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.0952,0.5471708494281319
Q-21558,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2495,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21559,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2496,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21560,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2497,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21561,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2498,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21562,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2499,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21564,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2500,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21565,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2501,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21566,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2502,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21567,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2503,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21569,W,W,11.0,1,15.76,40.0,24.24,176900.0,248367.60000000003,71467.60000000003,176900.0,248367.6,71467.6,149020.56,27879.44,99347.04000000001,1.3,55.76,54.47,361.7608332993095,55400.2406397609,55038.47980646159,,,,1,0,2504,0.1576,66000,0.012975900279894773,0.4,0.5576435960221955,0,0,expected_profit,0.0,False,0.24240000000000003,0.5446676957423007
Q-21583,N1,N1,75.0,1,33.99,50.0,16.01,678600.0,895887.72,217287.71999999997,678600.0,895887.72,217287.71999999997,447943.86,230656.13999999998,447943.86,8.18,84.51,76.32,18876.6023310984,378551.1714124124,359674.569081314,830000.0,-18.24096385542169,7.938279518072286,1,0,2505,0.3399,375000,0.08183871598258081,0.5,0.8450861931948624,1,0,expected_profit,0.0,False,0.16010000000000002,0.7632474772122816
Q-21585,J1,J1,55.0,1,24.22,40.0,15.78,600832.0,758850.816,158018.816,600832.0,758850.816,158018.816,455310.4896,145521.5104,303540.3264,4.04,27.6,23.56,5881.7312882051465,83768.13432029281,77886.40303208766,620000.0,-3.0916129032258066,22.395292903225805,1,0,2506,0.2422,181500,0.04041829467023692,0.4,0.27597036385176926,1,0,expected_profit,0.0,False,0.15780000000000002,0.23555206918153235
Q-21587,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,2507,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
Q-21589,H1,H1,37.0,1,45.09,55.0,9.91,367416.0,448329.16800000006,80913.16800000006,367416.0,448329.16800000006,80913.16800000006,201748.1256,165667.8744,246581.04240000006,4.04,98.34,94.3,6693.987342775866,242487.73593650808,235793.74859373222,360000.0,2.06,24.535880000000017,1,0,2508,0.4509,222000,0.04040606766411114,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.09910000000000002,0.9429936843052561
Q-21590,H1,H1,37.0,1,45.09,55.0,9.91,367416.0,448329.16800000006,80913.16800000006,367416.0,448329.16800000006,80913.16800000006,201748.1256,165667.8744,246581.04240000006,4.04,98.34,94.3,6693.987342775866,242487.73593650808,235793.74859373222,360000.0,2.06,24.535880000000017,1,0,2509,0.4509,222000,0.04040606766411114,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.09910000000000002,0.9429936843052561
Q-21593,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,2510,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
Q-21599,N1,N1,75.0,1,29.66,50.0,20.34,636840.0,895906.5120000002,259066.51200000022,636840.0,895906.5120000001,259066.5120000001,447953.25600000005,188886.74399999998,447953.25600000005,20.9,87.86,66.96,39471.72981425884,393565.36701892887,354093.63720467,830000.0,-23.272289156626506,7.940543614457858,0,1,2511,0.2966,375000,0.20897035428944047,0.5,0.8785857938242754,1,0,expected_profit,0.0,False,0.20340000000000003,0.6696154395348349
Q-21624,W,W,11.0,1,19.71,40.0,20.29,185600.0,248363.73333333334,62763.73333333334,185600.0,248363.73333333334,62763.73333333334,149018.24,36581.76,99345.49333333335,3.8,60.24,56.44,1391.034810440054,59847.84589365075,58456.8110832107,,,,1,0,2512,0.1971,66000,0.03802536593209441,0.4,0.6024213468128204,0,0,expected_profit,0.0,False,0.20290000000000002,0.5643959808807261
