quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,competitor_count_available,avg_competitor_price,price_gap_avg_competitor_pct,estimated_gross_profit,conversion_risk_score,conversion_risk_level,profitability_risk_score,profitability_risk_level,quote_review_flag,conversion_review_reasons,profitability_review_reasons,review_explanation,success,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-22584,I1,0.6191,290628.0,1,290628.0,132000,0.4541888599859614,1,240000.0,21.1,179927.79479999997,59.09,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Very high GMR; Price higher than average competitor; Product has historically low win rate,No major flag,price is 21.1% above average competitor; GMR is 61.9%; product historical win rate is 22.9%.,0,61.91,45.42
Q-22590,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,1,240000.0,10.56,103913.40959999998,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.6% above average competitor; product historical win rate is 22.9%.,0,39.16,49.74
Q-22610,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,0,,,36581.76000000001,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.6%; product historical win rate is 13.8%; no competitor price information is available.,0,19.71,35.56
Q-22613,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,1,360000.0,0.44,159820.12799999997,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 0.4% above average competitor.,0,44.2,61.4
Q-22618,Q,0.0447,156000.0,1,156000.0,45000,0.2884615384615384,1,130000.0,20.0,6973.199999999983,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 20.0% above average competitor; grant ratio is 28.8%; product historical win rate is 10.3%.,0,4.47,28.85
Q-22633,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,1,360000.0,0.44,159820.12799999997,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 0.4% above average competitor.,0,44.2,61.4
Q-22635,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-22655,I1,0.4048,269568.0,1,269568.0,132000,0.4896723646723647,1,240000.0,12.32,109121.1264,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.3% above average competitor; product historical win rate is 22.9%.,0,40.48,48.97
Q-22657,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,1,240000.0,12.32,108123.7248,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.3% above average competitor; product historical win rate is 22.9%.,0,40.11,48.97
Q-22667,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
Q-22668,Q,0.1043999999999999,166400.0,1,166400.0,45000,0.2704326923076923,1,130000.0,28.0,17372.160000000003,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 28.0% above average competitor; grant ratio is 27.0%; product historical win rate is 10.3%.,0,10.44,27.04
Q-22669,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
Q-22671,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
Q-22672,I1,0.3756,256932.0,1,256932.0,132000,0.5137546121152679,1,240000.0,7.06,96503.65920000002,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 7.1% above average competitor; product historical win rate is 22.9%.,0,37.56,51.38
Q-22674,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
Q-22675,K,0.061,318150.0,1,318150.0,190920,0.6000942951438001,0,,,19407.149999999965,18.18,Low,27.27,Low,No major pricing risk,Product has historically low win rate; No competitor information available,Very low GMR; Low GMR,product historical win rate is 23.5%; no competitor price information is available.,0,6.1,60.01
Q-22676,I1,0.3818,261144.0,1,261144.0,132000,0.5054682474037313,1,240000.0,8.81,99704.7792,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 8.8% above average competitor; product historical win rate is 22.9%.,0,38.18,50.55
Q-22679,H1,0.4336,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,154254.0672,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,43.36,62.4
Q-22681,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,1,360000.0,5.3,177333.624,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 5.3% above average competitor.,0,46.78,58.56
Q-22684,W,0.4861,290000.0,1,290000.0,66000,0.2275862068965517,0,,,140969.0,45.45,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,No major flag,GMR is 48.6%; grant ratio is 22.8%; product historical win rate is 13.8%; no competitor price information is available.,0,48.61,22.76
Q-22685,J1,0.1971,556200.0,1,556200.0,181500,0.3263214670981661,1,620000.0,-10.29,109627.02000000002,22.73,Low,18.18,Low,No major pricing risk,Low or no energy grant advantage; Product has historically low win rate,Low GMR; Price lower than average competitor,grant ratio is 32.6%; product historical win rate is 22.2%.,1,19.71,32.63
Q-22694,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,381704.4,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.5%; grant ratio is 38.1%.,0,65.45,38.07
Q-22706,A1,0.5599000000000001,364500.0,1,364500.0,90000,0.2469135802469135,1,170000.0,114.41,204083.55,77.27,High,0.0,Low,Review required: high conversion risk,High GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 114.4% above average competitor; GMR is 56.0%; grant ratio is 24.7%; product historical win rate is 19.0%.,0,55.99,24.69
Q-22712,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
Q-22713,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
Q-22717,H1,0.4336,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,154254.0672,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,43.36,62.4
Q-22723,N1,0.2996999999999999,636840.0,1,636840.0,375000,0.5888449218013944,2,830000.0,-23.27,190860.948,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,29.97,58.88
Q-22727,H1,0.4336,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,154254.0672,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,43.36,62.4
Q-22741,H1,0.4336,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,154254.0672,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,43.36,62.4
Q-22743,W,0.1712,179800.0,1,179800.0,66000,0.3670745272525028,0,,,30781.76000000001,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 36.7%; product historical win rate is 13.8%; no competitor price information is available.,0,17.12,36.71
Q-22754,I1,0.3954,265356.0,1,265356.0,132000,0.4974449418893863,1,240000.0,10.56,104921.7624,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.6% above average competitor; product historical win rate is 22.9%.,0,39.54,49.74
Q-22755,A1,0.5658,222345.0,1,222345.0,90000,0.404776361060514,1,170000.0,30.79,125802.801,45.45,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor; Product has historically low win rate,No major flag,price is 30.8% above average competitor; GMR is 56.6%; product historical win rate is 19.0%.,0,56.58,40.48
Q-22760,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,1,240000.0,14.08,112331.934,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 14.1% above average competitor; product historical win rate is 22.9%.,0,41.03,48.21
Q-22762,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,1,360000.0,5.3,177333.624,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 5.3% above average competitor.,0,46.78,58.56
Q-22779,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
Q-22786,A1,0.5658,222345.0,1,222345.0,90000,0.404776361060514,1,170000.0,30.79,125802.801,45.45,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor; Product has historically low win rate,No major flag,price is 30.8% above average competitor; GMR is 56.6%; product historical win rate is 19.0%.,0,56.58,40.48
Q-22792,Q,0.1182,169000.0,1,169000.0,45000,0.2662721893491124,1,130000.0,30.0,19975.79999999999,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 30.0% above average competitor; grant ratio is 26.6%; product historical win rate is 10.3%.,0,11.82,26.63
Q-22803,H1,0.4168,361584.0,1,361584.0,222000,0.6139652196999867,1,360000.0,0.44,150708.21120000002,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 0.4% above average competitor.,0,41.68,61.4
Q-22803,I1,0.4168,261144.0,1,261144.0,132000,0.5054682474037313,1,240000.0,8.81,108844.81920000004,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 8.8% above average competitor; product historical win rate is 22.9%.,0,41.68,50.55
Q-22808,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,1,130000.0,100.0,110968.00000000004,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 100.0% above average competitor; grant ratio is 17.3%; product historical win rate is 10.3%.,0,42.68,17.31
Q-22817,N1,0.3325,668160.0,1,668160.0,375000,0.561242816091954,2,830000.0,-19.5,222163.2,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,33.25,56.12
Q-22826,I1,0.3818,261144.0,1,261144.0,132000,0.5054682474037313,1,240000.0,8.81,99704.7792,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 8.8% above average competitor; product historical win rate is 22.9%.,0,38.18,50.55
Q-22833,N1,0.5703,1044000.0,2,2088000.0,375000,0.1795977011494252,2,830000.0,25.78,1190786.4,50.0,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor; Low or no energy grant advantage,No major flag,price is 25.8% above average competitor; GMR is 57.0%; grant ratio is 18.0%.,0,57.03,17.96
Q-22834,I1,0.3756,256932.0,1,256932.0,132000,0.5137546121152679,1,240000.0,7.06,96503.65920000002,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 7.1% above average competitor; product historical win rate is 22.9%.,0,37.56,51.38
Q-22837,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,1,130000.0,100.0,110968.00000000004,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 100.0% above average competitor; grant ratio is 17.3%; product historical win rate is 10.3%.,0,42.68,17.31
Q-22839,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,0,,,31399.75,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 37.3%; product historical win rate is 13.8%; no competitor price information is available.,0,17.75,37.31
